poi_id_center,center_poi,context_poi
4bbfcfd3461576b0d4487932,BBQ Joint,Home (private)
4bbfcfd3461576b0d4487932,BBQ Joint,Building
4bbfcfd3461576b0d4487932,BBQ Joint,College Academic Building
4bbfcfd3461576b0d4487932,BBQ Joint,Home (private)
4bbfcfd3461576b0d4487932,BBQ Joint,Home (private)
4bbfcfd3461576b0d4487932,BBQ Joint,Office
4bbfcfd3461576b0d4487932,BBQ Joint,Park
4ee6e1970e61681b98844283,Other Nightlife,Neighborhood
4ee6e1970e61681b98844283,Other Nightlife,Home (private)
4ee6e1970e61681b98844283,Other Nightlife,Building
4ee6e1970e61681b98844283,Other Nightlife,College Academic Building
4ee6e1970e61681b98844283,Other Nightlife,Home (private)
4ee6e1970e61681b98844283,Other Nightlife,Home (private)
4ee6e1970e61681b98844283,Other Nightlife,Office
4ee6e1970e61681b98844283,Other Nightlife,Park
4ee6e1970e61681b98844283,Other Nightlife,Other Great Outdoors
4c0b32d37e3fc928650bf582,Neighborhood,Home (private)
4c0b32d37e3fc928650bf582,Neighborhood,Building
4c0b32d37e3fc928650bf582,Neighborhood,College Academic Building
4c0b32d37e3fc928650bf582,Neighborhood,Home (private)
4c0b32d37e3fc928650bf582,Neighborhood,Home (private)
4c0b32d37e3fc928650bf582,Neighborhood,Office
4c0b32d37e3fc928650bf582,Neighborhood,Park
4c0b32d37e3fc928650bf582,Neighborhood,Other Great Outdoors
4c0b32d37e3fc928650bf582,Neighborhood,Home (private)
4cd544d894848cfa6a0de5b1,Home (private),Building
4cd544d894848cfa6a0de5b1,Home (private),College Academic Building
4cd544d894848cfa6a0de5b1,Home (private),Office
4cd544d894848cfa6a0de5b1,Home (private),Park
4cd544d894848cfa6a0de5b1,Home (private),Other Great Outdoors
4cd544d894848cfa6a0de5b1,Home (private),Airport
43695300f964a5208c291fe3,Building,College Academic Building
43695300f964a5208c291fe3,Building,Home (private)
43695300f964a5208c291fe3,Building,Home (private)
43695300f964a5208c291fe3,Building,Office
43695300f964a5208c291fe3,Building,Park
43695300f964a5208c291fe3,Building,Other Great Outdoors
43695300f964a5208c291fe3,Building,Home (private)
43695300f964a5208c291fe3,Building,Airport
43695300f964a5208c291fe3,Building,Train Station
43695300f964a5208c291fe3,Building,Subway
4b4b7979f964a520249d26e3,College Academic Building,Home (private)
4b4b7979f964a520249d26e3,College Academic Building,Home (private)
4b4b7979f964a520249d26e3,College Academic Building,Office
4b4b7979f964a520249d26e3,College Academic Building,Park
4b4b7979f964a520249d26e3,College Academic Building,Other Great Outdoors
4b4b7979f964a520249d26e3,College Academic Building,Home (private)
4b4b7979f964a520249d26e3,College Academic Building,Airport
4b4b7979f964a520249d26e3,College Academic Building,Train Station
4b4b7979f964a520249d26e3,College Academic Building,Subway
4b4b7979f964a520249d26e3,College Academic Building,Food & Drink Shop
4df53b7bd4c01ff6b2f262ec,Home (private),Office
4df53b7bd4c01ff6b2f262ec,Home (private),Park
4df53b7bd4c01ff6b2f262ec,Home (private),Other Great Outdoors
4df53b7bd4c01ff6b2f262ec,Home (private),Airport
4df53b7bd4c01ff6b2f262ec,Home (private),Train Station
4df53b7bd4c01ff6b2f262ec,Home (private),Subway
4df53b7bd4c01ff6b2f262ec,Home (private),Food & Drink Shop
4df53b7bd4c01ff6b2f262ec,Home (private),Department Store
4eb4ce184901cef9d84576f8,Home (private),Office
4eb4ce184901cef9d84576f8,Home (private),Park
4eb4ce184901cef9d84576f8,Home (private),Other Great Outdoors
4eb4ce184901cef9d84576f8,Home (private),Airport
4eb4ce184901cef9d84576f8,Home (private),Train Station
4eb4ce184901cef9d84576f8,Home (private),Subway
4eb4ce184901cef9d84576f8,Home (private),Food & Drink Shop
4eb4ce184901cef9d84576f8,Home (private),Department Store
4eb4ce184901cef9d84576f8,Home (private),College Academic Building
4c81086adc018cfaa883c16c,Office,Park
4c81086adc018cfaa883c16c,Office,Other Great Outdoors
4c81086adc018cfaa883c16c,Office,Home (private)
4c81086adc018cfaa883c16c,Office,Airport
4c81086adc018cfaa883c16c,Office,Train Station
4c81086adc018cfaa883c16c,Office,Subway
4c81086adc018cfaa883c16c,Office,Food & Drink Shop
4c81086adc018cfaa883c16c,Office,Department Store
4c81086adc018cfaa883c16c,Office,College Academic Building
40abf500f964a52035f31ee3,Park,Other Great Outdoors
40abf500f964a52035f31ee3,Park,Home (private)
40abf500f964a52035f31ee3,Park,Airport
40abf500f964a52035f31ee3,Park,Train Station
40abf500f964a52035f31ee3,Park,Subway
40abf500f964a52035f31ee3,Park,Food & Drink Shop
40abf500f964a52035f31ee3,Park,Department Store
40abf500f964a52035f31ee3,Park,College Academic Building
40abf500f964a52035f31ee3,Park,Office
40abf500f964a52035f31ee3,Park,Tanning Salon
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,Home (private)
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,Airport
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,Train Station
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,Subway
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,Food & Drink Shop
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,Department Store
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,College Academic Building
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,Office
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,Tanning Salon
4caf3aa3b4b0a35db3273fce,Other Great Outdoors,University
4f67c6d5e4b0e34eb630101a,Home (private),Airport
4f67c6d5e4b0e34eb630101a,Home (private),Train Station
4f67c6d5e4b0e34eb630101a,Home (private),Subway
4f67c6d5e4b0e34eb630101a,Home (private),Food & Drink Shop
4f67c6d5e4b0e34eb630101a,Home (private),Department Store
4f67c6d5e4b0e34eb630101a,Home (private),College Academic Building
4f67c6d5e4b0e34eb630101a,Home (private),Office
4f67c6d5e4b0e34eb630101a,Home (private),Tanning Salon
4f67c6d5e4b0e34eb630101a,Home (private),University
4f67c6d5e4b0e34eb630101a,Home (private),Student Center
4459d2f1f964a520d7321fe3,Airport,Train Station
4459d2f1f964a520d7321fe3,Airport,Subway
4459d2f1f964a520d7321fe3,Airport,Food & Drink Shop
4459d2f1f964a520d7321fe3,Airport,Department Store
4459d2f1f964a520d7321fe3,Airport,College Academic Building
4459d2f1f964a520d7321fe3,Airport,Office
4459d2f1f964a520d7321fe3,Airport,Tanning Salon
4459d2f1f964a520d7321fe3,Airport,University
4459d2f1f964a520d7321fe3,Airport,Student Center
4459d2f1f964a520d7321fe3,Airport,Other Great Outdoors
4459d2f1f964a520d7321fe3,Airport,Neighborhood
4a737bf8f964a52091dc1fe3,Train Station,Food & Drink Shop
4a737bf8f964a52091dc1fe3,Subway,Food & Drink Shop
4a737bf8f964a52091dc1fe3,Train Station,Department Store
4a737bf8f964a52091dc1fe3,Subway,Department Store
4a737bf8f964a52091dc1fe3,Train Station,College Academic Building
4a737bf8f964a52091dc1fe3,Subway,College Academic Building
4a737bf8f964a52091dc1fe3,Train Station,Office
4a737bf8f964a52091dc1fe3,Subway,Office
4a737bf8f964a52091dc1fe3,Train Station,Tanning Salon
4a737bf8f964a52091dc1fe3,Subway,Tanning Salon
4a737bf8f964a52091dc1fe3,Train Station,University
4a737bf8f964a52091dc1fe3,Subway,University
4a737bf8f964a52091dc1fe3,Train Station,Student Center
4a737bf8f964a52091dc1fe3,Subway,Student Center
4a737bf8f964a52091dc1fe3,Train Station,Other Great Outdoors
4a737bf8f964a52091dc1fe3,Train Station,Neighborhood
4a737bf8f964a52091dc1fe3,Subway,Other Great Outdoors
4a737bf8f964a52091dc1fe3,Subway,Neighborhood
4a737bf8f964a52091dc1fe3,Train Station,Gym / Fitness Center
4a737bf8f964a52091dc1fe3,Subway,Gym / Fitness Center
49c27575f964a520f1551fe3,Food & Drink Shop,Department Store
49c27575f964a520f1551fe3,Food & Drink Shop,College Academic Building
49c27575f964a520f1551fe3,Food & Drink Shop,Office
49c27575f964a520f1551fe3,Food & Drink Shop,Tanning Salon
49c27575f964a520f1551fe3,Food & Drink Shop,University
49c27575f964a520f1551fe3,Food & Drink Shop,Student Center
49c27575f964a520f1551fe3,Food & Drink Shop,Other Great Outdoors
49c27575f964a520f1551fe3,Food & Drink Shop,Neighborhood
49c27575f964a520f1551fe3,Food & Drink Shop,Gym / Fitness Center
49c27575f964a520f1551fe3,Food & Drink Shop,Medical Center
41102700f964a520d60b1fe3,Department Store,College Academic Building
41102700f964a520d60b1fe3,Department Store,Office
41102700f964a520d60b1fe3,Department Store,Tanning Salon
41102700f964a520d60b1fe3,Department Store,University
41102700f964a520d60b1fe3,Department Store,Student Center
41102700f964a520d60b1fe3,Department Store,Other Great Outdoors
41102700f964a520d60b1fe3,Department Store,Neighborhood
41102700f964a520d60b1fe3,Department Store,Gym / Fitness Center
41102700f964a520d60b1fe3,Department Store,Medical Center
41102700f964a520d60b1fe3,Department Store,Spanish Restaurant
4c6b02f46d390f4717d3099a,College Academic Building,Office
4c6b02f46d390f4717d3099a,College Academic Building,Tanning Salon
4c6b02f46d390f4717d3099a,College Academic Building,University
4c6b02f46d390f4717d3099a,College Academic Building,Student Center
4c6b02f46d390f4717d3099a,College Academic Building,Other Great Outdoors
4c6b02f46d390f4717d3099a,College Academic Building,Neighborhood
4c6b02f46d390f4717d3099a,College Academic Building,Gym / Fitness Center
4c6b02f46d390f4717d3099a,College Academic Building,Medical Center
4c6b02f46d390f4717d3099a,College Academic Building,Spanish Restaurant
4c6b02f46d390f4717d3099a,College Academic Building,Moving Target
4c4dcaa49efabe9a41cc1569,Office,Tanning Salon
4c4dcaa49efabe9a41cc1569,Office,University
4c4dcaa49efabe9a41cc1569,Office,Student Center
4c4dcaa49efabe9a41cc1569,Office,Other Great Outdoors
4c4dcaa49efabe9a41cc1569,Office,Neighborhood
4c4dcaa49efabe9a41cc1569,Office,Gym / Fitness Center
4c4dcaa49efabe9a41cc1569,Office,Medical Center
4c4dcaa49efabe9a41cc1569,Office,Spanish Restaurant
4c4dcaa49efabe9a41cc1569,Office,Moving Target
4c4dcaa49efabe9a41cc1569,Office,Bus Station
4bc7afbc14d7952160ee67e9,Tanning Salon,University
4bc7afbc14d7952160ee67e9,Tanning Salon,Student Center
4bc7afbc14d7952160ee67e9,Tanning Salon,Other Great Outdoors
4bc7afbc14d7952160ee67e9,Tanning Salon,Neighborhood
4bc7afbc14d7952160ee67e9,Tanning Salon,Gym / Fitness Center
4bc7afbc14d7952160ee67e9,Tanning Salon,Medical Center
4bc7afbc14d7952160ee67e9,Tanning Salon,Spanish Restaurant
4bc7afbc14d7952160ee67e9,Tanning Salon,Moving Target
4bc7afbc14d7952160ee67e9,Tanning Salon,Bus Station
4bc7afbc14d7952160ee67e9,Tanning Salon,Factory
49e7c7c6f964a5201b651fe3,University,Student Center
49e7c7c6f964a5201b651fe3,University,Other Great Outdoors
49e7c7c6f964a5201b651fe3,University,Neighborhood
49e7c7c6f964a5201b651fe3,University,Gym / Fitness Center
49e7c7c6f964a5201b651fe3,University,Medical Center
49e7c7c6f964a5201b651fe3,University,Spanish Restaurant
49e7c7c6f964a5201b651fe3,University,Moving Target
49e7c7c6f964a5201b651fe3,University,Bus Station
49e7c7c6f964a5201b651fe3,University,Factory
49e7c7c6f964a5201b651fe3,University,School
4c922cde7f3b8cfadacca21e,Student Center,Other Great Outdoors
4c922cde7f3b8cfadacca21e,Student Center,Neighborhood
4c922cde7f3b8cfadacca21e,Student Center,Gym / Fitness Center
4c922cde7f3b8cfadacca21e,Student Center,Medical Center
4c922cde7f3b8cfadacca21e,Student Center,Spanish Restaurant
4c922cde7f3b8cfadacca21e,Student Center,Moving Target
4c922cde7f3b8cfadacca21e,Student Center,Bus Station
4c922cde7f3b8cfadacca21e,Student Center,Factory
4c922cde7f3b8cfadacca21e,Student Center,School
4c922cde7f3b8cfadacca21e,Student Center,Neighborhood
4ddfe92e8877e0877e661125,Other Great Outdoors,Gym / Fitness Center
4ddfe92e8877e0877e661125,Neighborhood,Gym / Fitness Center
4ddfe92e8877e0877e661125,Other Great Outdoors,Medical Center
4ddfe92e8877e0877e661125,Neighborhood,Medical Center
4ddfe92e8877e0877e661125,Other Great Outdoors,Spanish Restaurant
4ddfe92e8877e0877e661125,Neighborhood,Spanish Restaurant
4ddfe92e8877e0877e661125,Other Great Outdoors,Moving Target
4ddfe92e8877e0877e661125,Neighborhood,Moving Target
4ddfe92e8877e0877e661125,Other Great Outdoors,Bus Station
4ddfe92e8877e0877e661125,Neighborhood,Bus Station
4ddfe92e8877e0877e661125,Other Great Outdoors,Factory
4ddfe92e8877e0877e661125,Neighborhood,Factory
4ddfe92e8877e0877e661125,Other Great Outdoors,School
4ddfe92e8877e0877e661125,Neighborhood,School
4ddfe92e8877e0877e661125,Other Great Outdoors,Neighborhood
4ddfe92e8877e0877e661125,Other Great Outdoors,Train Station
4ddfe92e8877e0877e661125,Neighborhood,Train Station
4a888403f964a520bb0620e3,Gym / Fitness Center,Medical Center
4a888403f964a520bb0620e3,Gym / Fitness Center,Spanish Restaurant
4a888403f964a520bb0620e3,Gym / Fitness Center,Moving Target
4a888403f964a520bb0620e3,Gym / Fitness Center,Bus Station
4a888403f964a520bb0620e3,Gym / Fitness Center,Factory
4a888403f964a520bb0620e3,Gym / Fitness Center,School
4a888403f964a520bb0620e3,Gym / Fitness Center,Neighborhood
4a888403f964a520bb0620e3,Gym / Fitness Center,Train Station
4a888403f964a520bb0620e3,Gym / Fitness Center,Train Station
4ab66100f964a520ce7620e3,Medical Center,Spanish Restaurant
4ab66100f964a520ce7620e3,Medical Center,Moving Target
4ab66100f964a520ce7620e3,Medical Center,Bus Station
4ab66100f964a520ce7620e3,Medical Center,Factory
4ab66100f964a520ce7620e3,Medical Center,School
4ab66100f964a520ce7620e3,Medical Center,Neighborhood
4ab66100f964a520ce7620e3,Medical Center,Train Station
4ab66100f964a520ce7620e3,Medical Center,Train Station
4ab66100f964a520ce7620e3,Medical Center,Other Great Outdoors
4ab66100f964a520ce7620e3,Medical Center,Neighborhood
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,Moving Target
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,Bus Station
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,Factory
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,School
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,Neighborhood
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,Train Station
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,Train Station
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,Other Great Outdoors
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,Neighborhood
4d0a9b2f27f8a35dd0432713,Spanish Restaurant,Subway
4e555a38b0fb1e5686bd6646,Moving Target,Bus Station
4e555a38b0fb1e5686bd6646,Moving Target,Factory
4e555a38b0fb1e5686bd6646,Moving Target,School
4e555a38b0fb1e5686bd6646,Moving Target,Neighborhood
4e555a38b0fb1e5686bd6646,Moving Target,Train Station
4e555a38b0fb1e5686bd6646,Moving Target,Train Station
4e555a38b0fb1e5686bd6646,Moving Target,Other Great Outdoors
4e555a38b0fb1e5686bd6646,Moving Target,Neighborhood
4e555a38b0fb1e5686bd6646,Moving Target,Subway
4e555a38b0fb1e5686bd6646,Moving Target,Airport
4d983945b7bf2c0febf5ea2d,Bus Station,Factory
4d983945b7bf2c0febf5ea2d,Bus Station,School
4d983945b7bf2c0febf5ea2d,Bus Station,Neighborhood
4d983945b7bf2c0febf5ea2d,Bus Station,Train Station
4d983945b7bf2c0febf5ea2d,Bus Station,Train Station
4d983945b7bf2c0febf5ea2d,Bus Station,Other Great Outdoors
4d983945b7bf2c0febf5ea2d,Bus Station,Neighborhood
4d983945b7bf2c0febf5ea2d,Bus Station,Subway
4d983945b7bf2c0febf5ea2d,Bus Station,Airport
4d983945b7bf2c0febf5ea2d,Bus Station,Food & Drink Shop
4f3ceffde4b0811223a089bb,Factory,School
4f3ceffde4b0811223a089bb,Factory,Neighborhood
4f3ceffde4b0811223a089bb,Factory,Train Station
4f3ceffde4b0811223a089bb,Factory,Train Station
4f3ceffde4b0811223a089bb,Factory,Other Great Outdoors
4f3ceffde4b0811223a089bb,Factory,Neighborhood
4f3ceffde4b0811223a089bb,Factory,Subway
4f3ceffde4b0811223a089bb,Factory,Airport
4f3ceffde4b0811223a089bb,Factory,Food & Drink Shop
4f3ceffde4b0811223a089bb,Factory,Gym / Fitness Center
4e6f593d88779c905de9cfa7,School,Neighborhood
4e6f593d88779c905de9cfa7,School,Train Station
4e6f593d88779c905de9cfa7,School,Train Station
4e6f593d88779c905de9cfa7,School,Other Great Outdoors
4e6f593d88779c905de9cfa7,School,Neighborhood
4e6f593d88779c905de9cfa7,School,Subway
4e6f593d88779c905de9cfa7,School,Airport
4e6f593d88779c905de9cfa7,School,Food & Drink Shop
4e6f593d88779c905de9cfa7,School,Gym / Fitness Center
4e6f593d88779c905de9cfa7,School,Home (private)
4b2da0ddf964a520c9d924e3,Neighborhood,Train Station
4b2da0ddf964a520c9d924e3,Neighborhood,Train Station
4b2da0ddf964a520c9d924e3,Neighborhood,Other Great Outdoors
4b2da0ddf964a520c9d924e3,Neighborhood,Subway
4b2da0ddf964a520c9d924e3,Neighborhood,Airport
4b2da0ddf964a520c9d924e3,Neighborhood,Food & Drink Shop
4b2da0ddf964a520c9d924e3,Neighborhood,Gym / Fitness Center
4b2da0ddf964a520c9d924e3,Neighborhood,Home (private)
4b2da0ddf964a520c9d924e3,Neighborhood,Subway
4b2da0ddf964a520c9d924e3,Neighborhood,Train Station
42829c80f964a5206a221fe3,Train Station,Other Great Outdoors
42829c80f964a5206a221fe3,Train Station,Neighborhood
42829c80f964a5206a221fe3,Train Station,Subway
42829c80f964a5206a221fe3,Train Station,Airport
42829c80f964a5206a221fe3,Train Station,Food & Drink Shop
42829c80f964a5206a221fe3,Train Station,Gym / Fitness Center
42829c80f964a5206a221fe3,Train Station,Home (private)
42829c80f964a5206a221fe3,Train Station,Subway
42829c80f964a5206a221fe3,Train Station,Deli / Bodega
4b93d226f964a520625334e3,Train Station,Other Great Outdoors
4b93d226f964a520625334e3,Train Station,Neighborhood
4b93d226f964a520625334e3,Train Station,Subway
4b93d226f964a520625334e3,Train Station,Airport
4b93d226f964a520625334e3,Train Station,Food & Drink Shop
4b93d226f964a520625334e3,Train Station,Gym / Fitness Center
4b93d226f964a520625334e3,Train Station,Home (private)
4b93d226f964a520625334e3,Train Station,Subway
4b93d226f964a520625334e3,Train Station,Deli / Bodega
4b93d226f964a520625334e3,Train Station,Home (private)
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Subway
4df2f04dd4c01ff6b2eaca87,Neighborhood,Subway
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Airport
4df2f04dd4c01ff6b2eaca87,Neighborhood,Airport
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Food & Drink Shop
4df2f04dd4c01ff6b2eaca87,Neighborhood,Food & Drink Shop
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Gym / Fitness Center
4df2f04dd4c01ff6b2eaca87,Neighborhood,Gym / Fitness Center
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Home (private)
4df2f04dd4c01ff6b2eaca87,Neighborhood,Home (private)
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Subway
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Train Station
4df2f04dd4c01ff6b2eaca87,Neighborhood,Subway
4df2f04dd4c01ff6b2eaca87,Neighborhood,Train Station
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Deli / Bodega
4df2f04dd4c01ff6b2eaca87,Neighborhood,Deli / Bodega
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Home (private)
4df2f04dd4c01ff6b2eaca87,Neighborhood,Home (private)
4df2f04dd4c01ff6b2eaca87,Other Great Outdoors,Neighborhood
4b8fbf80f964a5202a6033e3,Subway,Airport
4b8fbf80f964a5202a6033e3,Subway,Food & Drink Shop
4b8fbf80f964a5202a6033e3,Subway,Gym / Fitness Center
4b8fbf80f964a5202a6033e3,Subway,Home (private)
4b8fbf80f964a5202a6033e3,Subway,Train Station
4b8fbf80f964a5202a6033e3,Subway,Deli / Bodega
4b8fbf80f964a5202a6033e3,Subway,Home (private)
4b8fbf80f964a5202a6033e3,Subway,Neighborhood
4b8fbf80f964a5202a6033e3,Subway,Electronics Store
43a52546f964a520532c1fe3,Airport,Food & Drink Shop
43a52546f964a520532c1fe3,Airport,Gym / Fitness Center
43a52546f964a520532c1fe3,Airport,Home (private)
43a52546f964a520532c1fe3,Airport,Subway
43a52546f964a520532c1fe3,Airport,Train Station
43a52546f964a520532c1fe3,Airport,Deli / Bodega
43a52546f964a520532c1fe3,Airport,Home (private)
43a52546f964a520532c1fe3,Airport,Neighborhood
43a52546f964a520532c1fe3,Airport,Electronics Store
43a52546f964a520532c1fe3,Airport,Hotel
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Gym / Fitness Center
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Home (private)
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Subway
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Train Station
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Deli / Bodega
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Home (private)
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Neighborhood
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Electronics Store
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Hotel
4c23e755f7ced13a3dfd216d,Food & Drink Shop,Burrito Place
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Home (private)
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Subway
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Train Station
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Deli / Bodega
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Home (private)
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Neighborhood
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Electronics Store
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Hotel
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Burrito Place
4a6ddef7f964a52033d31fe3,Gym / Fitness Center,Subway
4eda1085f5b921398839dd94,Home (private),Subway
4eda1085f5b921398839dd94,Home (private),Train Station
4eda1085f5b921398839dd94,Home (private),Deli / Bodega
4eda1085f5b921398839dd94,Home (private),Neighborhood
4eda1085f5b921398839dd94,Home (private),Electronics Store
4eda1085f5b921398839dd94,Home (private),Hotel
4eda1085f5b921398839dd94,Home (private),Burrito Place
4eda1085f5b921398839dd94,Home (private),Subway
4eda1085f5b921398839dd94,Home (private),Neighborhood
4d262ad8b7d5236a10401009,Subway,Deli / Bodega
4d262ad8b7d5236a10401009,Train Station,Deli / Bodega
4d262ad8b7d5236a10401009,Subway,Home (private)
4d262ad8b7d5236a10401009,Train Station,Home (private)
4d262ad8b7d5236a10401009,Subway,Neighborhood
4d262ad8b7d5236a10401009,Train Station,Neighborhood
4d262ad8b7d5236a10401009,Subway,Electronics Store
4d262ad8b7d5236a10401009,Train Station,Electronics Store
4d262ad8b7d5236a10401009,Subway,Hotel
4d262ad8b7d5236a10401009,Train Station,Hotel
4d262ad8b7d5236a10401009,Subway,Burrito Place
4d262ad8b7d5236a10401009,Train Station,Burrito Place
4d262ad8b7d5236a10401009,Train Station,Subway
4d262ad8b7d5236a10401009,Subway,Neighborhood
4d262ad8b7d5236a10401009,Train Station,Neighborhood
4d262ad8b7d5236a10401009,Train Station,Subway
